%
% ARFF data file, generated by KNIME
%
% Date: Mon May 09 22:37:07 CEST 2011
% User: salco
%

@RELATION DataTable
@ATTRIBUTE id	INTEGER
@ATTRIBUTE pub	{1,0}
@ATTRIBUTE mod	{0,1}
@ATTRIBUTE year	{1}
@ATTRIBUTE month	{1}
@ATTRIBUTE day	{1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{0,2,3,1}
@ATTRIBUTE keyLoc	{0,2,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,STRONG,P,EM,LI,H5,FONT,DIV,H2,A,B,I,CENTER,OPTION,SMALL,TD,TITLE,H3,ADDRESS,BODY,ABBR,NOBR,EDITDATE,CITE,H6,PRE,H4,CODE,H1,DD,BLOCKQUOTE,DT,TIME,HTML:ABBR,PAUSING,DL,U}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE distAgeAfter	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,YYYYMMDD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC','DD.MM.YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MM-DDTHH:MM:SS+HH:MM,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',YYYY-MMM-D,'WD MMM DD_1 HH:MM:SS YYYY',YYYYDDD}
@ATTRIBUTE keyword	{null,updated,date,created,posted,published,release,update,added,released,'last modified',create,publish,pubdate,pdate,revised,date-header,revise,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,6,4}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{0,1}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{0,1}

@DATA
22524,0,0,1,1,1,1,1,0,0.516,0.464,0.536,1,1,0.0,0,0,P,0,0,0,0.021,0.0010,166,166,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22525,0,0,1,1,1,1,1,0,0.517,0.464,0.536,1,1,0.0,0,0,P,0,0,0,0.021,0.0010,166,258,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22526,0,0,1,1,1,1,1,0,0.517,0.465,0.535,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,258,553,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22527,0,0,1,1,1,1,1,0,0.518,0.465,0.535,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,553,272,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22528,0,0,1,1,1,1,1,0,0.519,0.466,0.534,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,272,222,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22529,0,0,1,1,1,1,1,0,0.519,0.467,0.533,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,222,359,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22530,0,0,1,1,1,1,1,0,0.52,0.467,0.533,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,359,83,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22531,0,0,1,1,1,1,1,0,0.52,0.468,0.532,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,83,287,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22532,0,0,1,1,1,1,1,0,0.521,0.468,0.532,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,287,270,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22533,0,0,1,1,1,1,1,0,0.521,0.469,0.531,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,270,76,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22534,0,0,1,1,1,1,1,0,0.521,0.47,0.53,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,76,269,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22535,0,0,1,1,1,1,1,0,0.522,0.47,0.53,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,269,285,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22536,0,0,1,1,1,1,1,0,0.523,0.471,0.529,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,285,238,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22537,0,0,1,1,1,1,1,0,0.523,0.472,0.528,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,238,221,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22538,0,0,1,1,1,1,1,0,0.523,0.472,0.528,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,221,215,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22539,0,0,1,1,1,1,1,0,0.524,0.473,0.527,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,215,163,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22540,0,0,1,1,1,1,1,0,0.524,0.473,0.527,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,163,360,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22541,0,0,1,1,1,1,1,0,0.525,0.474,0.526,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,360,346,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22542,0,0,1,1,1,1,1,0,0.526,0.475,0.525,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,346,292,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22543,0,0,1,1,1,1,1,0,0.526,0.475,0.525,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,292,68,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22544,0,0,1,1,1,1,1,0,0.526,0.476,0.524,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,68,154,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22545,0,0,1,1,1,1,1,0,0.527,0.476,0.524,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,154,405,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22546,0,0,1,1,1,1,1,0,0.527,0.477,0.523,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,405,254,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22547,0,0,1,1,1,1,1,0,0.528,0.478,0.522,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,254,346,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22548,0,0,1,1,1,1,1,0,0.529,0.478,0.522,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,346,84,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22549,0,0,1,1,1,1,1,0,0.529,0.479,0.52,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,84,150,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22550,0,0,1,1,1,1,1,0,0.529,0.479,0.521,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,150,145,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22551,0,0,1,1,1,1,1,0,0.529,0.48,0.521,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,145,227,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22552,0,0,1,1,1,1,1,0,0.53,0.481,0.519,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,227,213,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22553,0,0,1,1,1,1,1,0,0.53,0.481,0.519,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,213,134,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22554,0,0,1,1,1,1,1,0,0.531,0.482,0.518,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,134,160,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22555,0,0,1,1,1,1,1,0,0.531,0.482,0.518,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,160,94,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22556,0,0,1,1,1,1,1,0,0.531,0.483,0.517,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,94,156,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22557,0,0,1,1,1,1,1,0,0.531,0.484,0.516,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,156,218,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22558,0,0,1,1,1,1,1,0,0.532,0.484,0.516,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,218,254,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22559,0,0,1,1,1,1,1,0,0.532,0.485,0.515,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,254,342,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22560,0,0,1,1,1,1,1,0,0.533,0.485,0.514,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,342,106,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22561,0,0,1,1,1,1,1,0,0.533,0.486,0.515,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,106,123,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22562,0,0,1,1,1,1,1,0,0.534,0.487,0.513,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,123,196,9,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22563,0,0,1,1,1,1,1,0,0.534,0.487,0.513,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,196,229,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22564,0,0,1,1,1,1,1,0,0.534,0.488,0.512,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,229,537,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22565,0,0,1,1,1,1,1,0,0.535,0.488,0.512,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,537,272,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22566,0,0,1,1,1,1,1,0,0.536,0.489,0.511,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,272,110,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22567,0,0,1,1,1,1,1,0,0.536,0.49,0.51,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,110,101,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22568,0,0,1,1,1,1,1,0,0.536,0.49,0.51,1,1,0.0,0,0,P,0,0,0,0.026,0.0010,101,108,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22569,0,0,1,1,1,1,1,0,0.537,0.491,0.509,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,108,114,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22570,0,0,1,1,1,1,1,0,0.537,0.492,0.508,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,114,275,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22571,0,0,1,1,1,1,1,0,0.537,0.492,0.508,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,275,93,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22572,0,0,1,1,1,1,1,0,0.538,0.493,0.507,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,93,340,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22573,0,0,1,1,1,1,1,0,0.538,0.493,0.506,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,340,265,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22574,0,0,1,1,1,1,1,0,0.539,0.494,0.507,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,265,271,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22575,0,0,1,1,1,1,1,0,0.539,0.495,0.505,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,271,291,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22576,0,0,1,1,1,1,1,0,0.54,0.495,0.505,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,291,1096,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22577,0,0,1,1,1,1,1,0,0.542,0.496,0.504,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,1096,104,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22578,0,0,1,1,1,1,1,0,0.542,0.496,0.504,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,104,94,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22579,0,0,1,1,1,1,1,0,0.543,0.497,0.503,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,94,102,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22580,0,0,1,1,1,1,1,0,0.543,0.498,0.502,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,102,277,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22581,0,0,1,1,1,1,1,0,0.543,0.498,0.502,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,277,285,4,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22582,0,0,1,1,1,1,1,0,0.544,0.499,0.501,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,285,290,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22583,0,0,1,1,1,1,1,0,0.544,0.499,0.501,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,290,416,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22584,0,0,1,1,1,1,1,0,0.545,0.5,0.5,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,416,272,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22585,0,0,1,1,1,1,1,0,0.546,0.501,0.499,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,272,331,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22586,0,0,1,1,1,1,1,0,0.547,0.501,0.499,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,331,283,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22587,0,0,1,1,1,1,1,0,0.547,0.502,0.498,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,283,117,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22588,0,0,1,1,1,1,1,0,0.547,0.502,0.498,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,117,279,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22589,0,0,1,1,1,1,1,0,0.548,0.503,0.497,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,279,225,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22590,0,0,1,1,1,1,1,0,0.548,0.504,0.496,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,225,164,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22591,0,0,1,1,1,1,1,0,0.549,0.504,0.496,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,164,219,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22592,0,0,1,1,1,1,1,0,0.549,0.505,0.495,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,219,234,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22593,0,0,1,1,1,1,1,0,0.55,0.505,0.495,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,234,220,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22594,0,0,1,1,1,1,1,0,0.55,0.506,0.494,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,220,100,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22595,0,0,1,1,1,1,1,0,0.55,0.507,0.493,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,100,101,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22596,0,0,1,1,1,1,1,0,0.55,0.507,0.493,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,101,248,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22597,0,0,1,1,1,1,1,0,0.551,0.508,0.492,1,1,0.0,0,0,P,0,0,0,0.018,0.0010,248,134,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22598,0,0,1,1,1,1,1,0,0.551,0.508,0.492,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,134,153,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22599,0,0,1,1,1,1,1,0,0.552,0.509,0.491,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,153,84,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22600,0,0,1,1,1,1,1,0,0.552,0.51,0.49,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,84,152,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22601,0,0,1,1,1,1,1,0,0.552,0.51,0.49,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,152,140,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22602,0,0,1,1,1,1,1,0,0.552,0.511,0.489,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,140,954,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22603,0,0,1,1,1,1,1,0,0.554,0.512,0.488,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,954,206,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22604,0,0,1,1,1,1,1,0,0.555,0.512,0.488,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,206,182,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22605,0,0,1,1,1,1,1,0,0.555,0.513,0.487,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,182,107,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22606,0,0,1,1,1,1,1,0,0.555,0.513,0.487,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,107,106,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22607,0,0,1,1,1,1,1,0,0.555,0.514,0.485,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,106,88,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22608,0,0,1,1,1,1,1,0,0.556,0.515,0.486,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,88,144,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22609,0,0,1,1,1,1,1,0,0.556,0.515,0.485,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,144,220,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22610,0,0,1,1,1,1,1,0,0.556,0.516,0.484,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,220,114,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22611,0,0,1,1,1,1,1,0,0.557,0.516,0.484,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,114,98,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22612,0,0,1,1,1,1,1,0,0.557,0.517,0.483,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,98,98,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22613,0,0,1,1,1,1,1,0,0.557,0.518,0.482,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,98,120,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22614,0,0,1,1,1,1,1,0,0.557,0.518,0.482,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,120,98,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22615,0,0,1,1,1,1,1,0,0.557,0.519,0.481,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,98,87,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22616,0,0,1,1,1,1,1,0,0.558,0.519,0.481,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,87,330,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22617,0,0,1,1,1,1,1,0,0.558,0.52,0.48,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,330,90,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22618,0,0,1,1,1,1,1,0,0.558,0.521,0.479,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,90,170,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22619,0,0,1,1,1,1,1,0,0.559,0.521,0.479,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,170,239,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22620,0,0,1,1,1,1,1,0,0.559,0.522,0.478,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,239,278,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22621,0,0,1,1,1,1,1,0,0.56,0.522,0.478,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,278,94,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22622,0,0,1,1,1,1,1,0,0.56,0.523,0.477,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,94,93,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22623,0,0,1,1,1,1,1,0,0.56,0.524,0.476,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,93,93,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22624,0,0,1,1,1,1,1,0,0.56,0.524,0.476,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,93,202,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22625,0,0,1,1,1,1,1,0,0.561,0.525,0.475,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,202,224,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22626,0,0,1,1,1,1,1,0,0.561,0.525,0.475,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,224,71,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22627,0,0,1,1,1,1,1,0,0.561,0.526,0.474,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,71,112,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22628,0,0,1,1,1,1,1,0,0.562,0.527,0.473,1,1,0.0,0,0,P,0,0,0,0.019,0.0010,112,412,3,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22629,0,0,1,1,1,1,1,0,0.562,0.527,0.473,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,412,425,5,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22630,0,0,1,1,1,1,1,0,0.563,0.528,0.472,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,425,177,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22631,0,0,1,1,1,1,1,0,0.564,0.528,0.472,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,177,177,1,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22632,0,0,1,1,1,1,1,0,0.564,0.529,0.471,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,177,97,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22633,0,0,1,1,1,1,1,0,0.564,0.53,0.47,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,97,121,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22634,0,0,1,1,1,1,1,0,0.564,0.53,0.47,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,121,954,0,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
22635,0,0,1,1,1,1,1,0,0.566,0.531,0.469,1,1,0.0,0,0,P,0,0,0,0.0080,0.0010,954,107,2,-1,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,1,0,1,0,0
